#,Version,fileName,methodName,nAuth,methodHistories,loc,fain,fanout,wmc,returns,loops,comparison,maxNested,math,smells,buggy
"2","0.9.7","CodeFormat.java","length","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","CodeFormat.java","getLinesBetweenSections","0","0","3","1","0","1","1","0","0","0","0","0","no"
"2","0.9.7","JavaVersions.java","(initializer 1)","0","0","29","0","9","10","0","0","0","5","0","0","no"
"2","0.9.7","MultiClassLoader.java","size","0","0","3","1","0","1","1","0","0","0","0","0","no"
"2","0.9.7","MultiClassLoader.java","isEmpty","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","MultiClassLoader.java","clear","0","0","3","1","0","1","0","0","0","0","0","0","no"
"2","0.9.7","ParameterTemplate.java","clearParameters","0","0","3","0","0","1","0","0","0","0","0","0","no"
"2","0.9.7","ReferenceHashMap.java","getMaxSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","UUIDGenerator.java","(initializer 1)","0","0","12","0","9","2","0","0","0","1","0","0","no"
"2","0.9.7","UUIDGenerator.java","nextHex","0","0","3","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","Location.java","isNullOnNoLocator","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","Location.java","getLocator","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLFactory.java","(initializer 1)","0","0","21","0","9","3","0","2","6","2","0","0","no"
"2","0.9.7","AnnotationPersistenceMappingParser.java","(initializer 1)","0","0","56","0","9","1","0","0","0","0","0","0","no"
"2","0.9.7","IsolationLevel.java","getConnectionConstant","1","1","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMappingSerializer.java","(initializer 1)","0","0","8","0","9","1","0","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMappingSerializer.java","newSerializationComparator","0","0","3","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","ArgumentException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityExistsException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerFactoryImpl.java","getBrokerFactory","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","findAll","1","1","13","1","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","getBroker","1","1","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","createInstance","3","3","4","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","createExtent","3","3","4","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","findCached","3","3","4","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","detach","3","3","4","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","getReference","3","3","5","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","merge","3","3","4","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","find","3","3","5","0","1","1","1","0","0","0","0","0","no"
"2","0.9.7","EntityManagerImpl.java","findAll","1","1","5","0","1","2","2","0","1","1","0","0","no"
"2","0.9.7","EntityNotFoundException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","FetchPlanImpl.java","getDelegate","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","GeneratorImpl.java","getName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","InvalidStateException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","NoResultException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","NonUniqueResultException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","OpenJPAEntityManager.java","findAll","0","0","1","0","0","1","0","0","0","0","0","0","no"
"2","0.9.7","OpenJPAEntityManager.java","createExtent","0","0","1","0","0","1","0","0","0","0","0","0","no"
"2","0.9.7","OpenJPAEntityManager.java","detach","0","0","1","0","0","1","0","0","0","0","0","0","no"
"2","0.9.7","OpenJPAEntityManager.java","findCached","0","0","1","0","0","1","0","0","0","0","0","0","no"
"2","0.9.7","OpenJPAEntityManager.java","findAll","0","0","1","0","0","1","0","0","0","0","0","0","no"
"2","0.9.7","OpenJPAEntityManager.java","createInstance","0","0","1","0","0","1","0","0","0","0","0","0","no"
"2","0.9.7","OptimisticLockException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceMetaDataDefaults.java","(initializer 1)","0","0","20","0","9","1","0","0","0","0","0","0","no"
"2","0.9.7","PersistenceMetaDataFactory.java","getAnnotationParser","0","0","7","2","1","2","1","0","1","1","0","0","no"
"2","0.9.7","PersistenceMetaDataFactory.java","newAnnotationParser","0","0","3","1","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceMetaDataFactory.java","newXMLSerializer","0","0","3","1","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceMetaDataFactory.java","newMetaDataFilter","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceUnitInfoImpl.java","getJtaDataSourceName","0","0","3","1","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceUnitInfoImpl.java","getPersistenceXmlFileUrl","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceUnitInfoImpl.java","getNonJtaDataSourceName","0","0","3","1","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceUnitInfoImpl.java","getMappingFileNames","0","0","3","0","0","2","1","0","1","0","0","0","no"
"2","0.9.7","PersistenceUnitInfoImpl.java","getJtaDataSource","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","PersistenceUnitInfoImpl.java","getNonJtaDataSource","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","QueryImpl.java","getSingleResult","9","9","10","0","1","1","1","0","0","1","0","0","no"
"2","0.9.7","QueryImpl.java","getDelegate","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","TransactionRequiredException.java","isFatal","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getEnvClassLoader","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getMode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","popElement","0","0","3","4","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","currentStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getClassAttributeName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","(initializer 1)","0","0","46","0","9","1","0","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getSchemaSource","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","isQueryMode","0","0","3","3","0","2","1","0","1","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","endAccess","0","0","3","2","1","1","0","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","isMappingMode","0","0","3","4","0","2","1","0","1","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getClassElementDepth","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","isMappingOverrideMode","0","0","3","12","2","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getConfiguration","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getAnnotationParser","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","getPackageAttributeName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLPersistenceMetaDataParser.java","isMetaDataMode","0","0","3","13","0","2","1","0","1","0","0","0","no"
"2","0.9.7","ObjectData.java","getMetaData","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","ObjectData.java","getId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","ObjectData.java","getVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"2","0.9.7","XMLConfiguration.java","XMLConfiguration","0","0","7","0","0","1","0","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getSchemas","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getSubclassFetchMode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getSchema","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getResultSetType","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getFetchDirection","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getSynchronizeMappings","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getLRSSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getEagerFetchMode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCConfigurationImpl.java","getTransactionIsolation","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","CompareEqualExpression.java","isDirectComparison","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","CurrentDate.java","getType","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","GetColumn.java","getTag","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCExpressionFactory.java","getNull","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCExpressionFactory.java","getSelectConstructor","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SQLEmbed.java","getTag","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SQLExpression.java","getTag","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SQLValue.java","getTag","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SelectConstructor.java","isExtent","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SubQ.java","getCandidate","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Variable.java","getPCPath","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Variable.java","isBound","0","0","3","0","0","2","1","0","1","0","0","0","no"
"3","1.0.0","Variable.java","getName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Param.java","getName","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Param.java","getType","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","UnaryOp.java","getOperator","0","0","1","1","0","1","0","0","0","0","0","0","no"
"3","1.0.0","AbstractJDBCSavepointManager.java","getDataStoreSavepoint","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","AbstractJDBCSeq.java","getConfiguration","0","0","1","3","0","1","0","0","0","0","0","0","no"
"3","1.0.0","DelegatingJDBCFetchConfiguration.java","getJDBCDelegate","0","0","3","23","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NativeJDBCSeq.java","getIncrement","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NativeJDBCSeq.java","getInitialValue","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NativeJDBCSeq.java","getAllocate","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","PagingResultObjectProvider.java","inPage","0","0","3","3","0","4","1","0","1","0","1","0","no"
"3","1.0.0","PagingResultObjectProvider.java","getPageSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SelectResultObjectProvider.java","getStore","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ValueTableJDBCSeq.java","getPrimaryKeyValue","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","AbstractUpdateManager.java","newPreparedStatementManager","0","0","1","1","0","1","0","0","0","0","0","0","no"
"3","1.0.0","AbstractUpdateManager.java","newRowManager","0","0","1","1","0","1","0","0","0","0","0","0","no"
"3","1.0.0","JDBCStoreQuery.java","(initializer 1)","0","0","8","0","9","1","0","0","0","0","0","0","no"
"3","1.0.0","JDBCStoreQuery.java","getStore","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","PreparedStatementManagerImpl.java","getExceptions","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","TableJDBCSeq.java","getSequenceColumn","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","TableJDBCSeq.java","getPrimaryKeyColumn","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","TableJDBCSeq.java","getAllocate","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","TableJDBCSeq.java","getTable","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","TableJDBCSeq.java","getInitialValue","1","1","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","BlobValueHandler.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ByteArrayValueHandler.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","CharArrayStreamValueHandler.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","CharArrayValueHandler.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassNameDiscriminatorStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClobValueHandler.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ContainerFieldStrategy.java","getIndependentElementMappings","0","0","1","1","0","1","0","0","0","0","0","0","no"
"3","1.0.0","FlatClassStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FullClassStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ImmutableValueHandler.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","InValueDiscriminatorStrategy.java","getJavaType","0","0","1","1","0","1","0","0","0","0","0","0","no"
"3","1.0.0","InValueDiscriminatorStrategy.java","getDiscriminatorValue","0","0","1","2","0","1","0","0","0","0","0","0","no"
"3","1.0.0","MaxEmbeddedLobFieldStrategy.java","getExpectedJavaType","0","0","1","1","0","1","0","0","0","0","0","0","no"
"3","1.0.0","NoneClassStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NoneClassStrategy.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NoneDiscriminatorStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NoneDiscriminatorStrategy.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NoneFieldStrategy.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NoneFieldStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NoneVersionStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NoneVersionStrategy.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SubclassJoinDiscriminatorStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ValueMapDiscriminatorStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","VerticalClassStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ColumnVersionStrategy.java","nextVersion","0","0","1","2","0","1","0","0","0","0","0","0","no"
"3","1.0.0","ColumnVersionStrategy.java","getJavaType","0","0","1","1","0","1","0","0","0","0","0","0","no"
"3","1.0.0","NumberVersionStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","NumberVersionStrategy.java","getInitialValue","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","TimestampVersionStrategy.java","getAlias","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","UntypedPCValueHandler.java","getInstance","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","JDBCColumnOrder.java","getColumnIO","0","0","3","0","0","2","1","0","1","0","0","0","no"
"3","1.0.0","JDBCColumnOrder.java","getColumn","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","getJoinDirection","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","canForeignKey","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","canUnique","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","getColumns","0","0","3","3","0","2","1","0","1","0","0","0","no"
"3","1.0.0","MappingInfo.java","getUnique","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","hasSchemaComponents","0","0","3","0","0","5","1","0","4","0","0","0","no"
"3","1.0.0","MappingInfo.java","getForeignKey","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","getIndex","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","getColumnIO","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","canIndex","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingInfo.java","getStrategy","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MetaDataPlusMappingFactory.java","getMappingDelegate","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SequenceMapping.java","getMappingFile","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SequenceMapping.java","getSequenceColumn","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SequenceMapping.java","getPrimaryKeyValue","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SequenceMapping.java","getTable","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","SequenceMapping.java","getPrimaryKeyColumn","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","StrategyInstaller.java","isAdapting","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ValueMappingImpl.java","getHandler","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getDefinedFieldMappingsInListingOrder","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getMappingInfo","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getDeclaredUnmanagedFieldMappings","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getTable","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getPCSuperclassMapping","0","0","3","2","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getDeclaredFieldMappings","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getEmbeddingMapping","0","0","3","2","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getDefaultFetchGroupFieldMappings","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getJoinForeignKey","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getFieldMappingsInListingOrder","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getColumnIO","0","0","3","1","0","2","1","0","1","0","0","0","no"
"3","1.0.0","ClassMapping.java","getPrimaryKeyFieldMappings","0","0","3","2","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getPCSubclassMappings","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getDiscriminator","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getMappingRepository","0","0","3","2","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getDefinedFieldMappings","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getVersionFieldMapping","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getMappedPCSuperclassMapping","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getMappedPCSubclassMappings","0","0","3","2","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","ClassMapping.java","getFieldMappings","0","0","3","4","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getColumns","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getClassMapping","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getResolve","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getMappingInfo","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getIndex","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getValue","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","syncMappingInfo","0","0","3","0","0","1","0","0","0","0","0","0","no"
"3","1.0.0","Discriminator.java","getColumnIO","0","0","3","1","0","2","1","0","1","0","0","0","no"
"3","1.0.0","FieldMapping.java","getJoinForeignKey","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getMappingRepository","0","0","3","2","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getDefiningMapping","0","0","3","4","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getKeyMapping","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getJoinUnique","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getOrderColumnIO","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","isJoinOuter","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","isMapped","0","0","3","1","0","2","1","0","1","0","0","0","no"
"3","1.0.0","FieldMapping.java","getElementMapping","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getInverseMappings","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getMappingInfo","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getJoinColumnIO","0","0","3","1","0","2","1","0","1","0","0","0","no"
"3","1.0.0","FieldMapping.java","getMappedByMapping","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getDeclaringMapping","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getJoinIndex","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getValueMapping","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","FieldMapping.java","getOrderColumn","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getDiscriminatorColumnName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getSubclassStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getDataStoreIdColumnName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getVersionStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getDiscriminatorStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getOrderColumnName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getForeignKeyDeleteAction","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getBaseClassStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getNullIndicatorColumnName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getJoinForeignKeyDeleteAction","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingDefaultsImpl.java","getVersionColumnName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingRepository.java","(initializer 1)","0","0","3","0","9","1","0","0","0","0","0","0","no"
"3","1.0.0","MappingRepository.java","getMappingDefaults","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","MappingRepository.java","getDBDictionary","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Version.java","getClassMapping","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Version.java","getColumnIO","0","0","3","1","0","2","1","0","1","0","0","0","no"
"3","1.0.0","Version.java","getBulkUpdateValues","1","1","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Version.java","getMappingInfo","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Version.java","getResolve","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Version.java","getIndex","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Version.java","getStrategy","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Version.java","getColumns","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Constraint.java","getColumnName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Constraint.java","isDeferred","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Constraint.java","getTableName","0","0","3","1","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Constraint.java","getName","0","0","3","2","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Constraint.java","isLogical","0","0","1","0","0","1","0","0","0","0","0","0","no"
"3","1.0.0","Constraint.java","getTable","0","0","3","4","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Constraint.java","getSchemaName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"3","1.0.0","Index.java","isUnique","0","0","3","1","0","1","1","0","0","0","0","0","no"
