@relation OPENJPA_C

@attribute nAuth numeric
@attribute methodHistories numeric
@attribute loc numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute wmc numeric
@attribute returns numeric
@attribute loops numeric
@attribute comparison numeric
@attribute maxNested numeric
@attribute math numeric
@attribute smells numeric
@attribute buggy {yes,no}

@data
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","6","1","0","1","0","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","2","1","0","1","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","2","1","0","1","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","2","1","0","1","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","3","0","2","1","0","1","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","5","1","0","4","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"0","0","3","0","0","1","0","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","2","1","0","1","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","3","0","1","1","0","0","0","0","0","no"
"1","1","3","4","0","1","1","0","0","0","0","0","no"
"1","1","3","3","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","1","1","1","0","0","0","0","0","no"
"1","1","3","2","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","2","1","0","1","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","7","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","0","0","1","0","0","0","0","0","0","no"
"1","1","3","4","0","1","1","0","0","0","0","0","no"
"1","1","3","2","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","5","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","5","0","1","1","0","0","0","0","0","no"
"1","1","3","2","0","1","1","0","0","0","0","0","no"
"1","1","3","1","1","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","3","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","13","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","29","0","1","0","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","3","0","1","0","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","1","1","0","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","2","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","2","0","2","1","0","1","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","7","0","1","1","0","0","0","0","0","no"
"1","1","3","4","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","2","1","0","1","0","0","0","no"
"1","1","3","0","0","2","1","0","1","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","0","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"0","0","15","0","2","4","0","2","0","2","1","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"0","0","48","0","2","12","0","0","2","3","1","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"1","1","1","2","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","0","1","1","0","0","0","0","0","no"
"1","1","1","4","0","1","0","0","0","0","0","0","no"
"2","2","3","2","0","1","1","0","0","0","0","0","no"
"1","1","1","2","0","1","0","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"3","3","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","2","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"0","0","12","0","2","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","3","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"0","0","23","0","2","4","0","0","0","1","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"3","3","3","0","0","1","0","0","0","0","0","0","no"
"3","3","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","1","0","0","0","no"
"2","2","3","2","0","1","1","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"0","0","1","0","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"2","2","1","1","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","1","0","0","0","no"
"2","2","6","0","2","1","0","0","0","1","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","0","0","1","0","0","0","0","0","0","no"
"1","1","1","0","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","3","1","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","4","0","1","1","1","0","0","0","0","0","no"
"2","2","4","0","1","1","1","0","0","0","0","0","no"
"2","2","4","0","1","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"0","0","16","0","2","4","0","1","0","2","0","0","no"
"0","0","23","0","2","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","4","1","0","3","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","45","0","1","0","0","0","0","0","0","no"
"2","2","3","45","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"0","0","2","0","0","1","0","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"0","0","2","0","0","1","0","0","0","0","0","0","no"
"1","1","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","1","1","0","1","0","0","0","0","0","0","no"
"2","2","3","2","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"1","1","3","0","0","2","1","0","1","0","0","0","no"
"3","3","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","1","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"0","0","8","0","2","2","0","0","0","1","0","0","no"
"1","1","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","1","1","2","1","0","1","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","2","3","1","0","2","0","0","0","no"
"2","2","3","4","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","2","0","1","1","0","0","0","0","0","no"
"2","2","3","2","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","2","1","0","1","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","2","1","0","1","0","0","0","no"
"2","2","4","1","1","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
"2","2","3","0","0","1","1","0","0","0","0","0","no"
"2","2","3","1","0","1","1","0","0","0","0","0","no"
