#,Version,fileName,methodName,nAuth,methodHistories,loc,fain,fanout,wmc,returns,loops,comparison,maxNested,math,smells,buggy
"4","4.2.1","ClientChannelPipelineFactory.java","createHChannelHandler","0","0","3","1","1","1","1","0","0","0","0","0","no"
"4","4.2.1","HChannelImpl.java","getChannel","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","MultiplexHChannelManager.java","closeSubscriptionChannels","0","0","3","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MultiplexHChannelManager.java","getSubscriptionChannelPipelineFactory","0","0","3","2","0","1","1","0","0","0","0","0","no"
"4","4.2.1","SimpleSubscribeResponseHandler.java","asyncCloseSubscription","0","0","3","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","SslClientContextFactory.java","isClient","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","AbstractConfiguration.java","getConf","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","CallbackUtils.java","curry","0","0","11","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","CallbackUtils.java","nop","0","0","3","1","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ConcurrencyUtils.java","take","0","0","8","0","0","2","1","0","0","1","0","0","no"
"4","4.2.1","ConcurrencyUtils.java","put","0","0","8","0","0","2","0","0","0","1","0","0","no"
"4","4.2.1","Either.java","of","0","0","3","0","1","1","1","0","0","0","0","0","no"
"4","4.2.1","FileUtils.java","(initializer 1)","0","0","4","0","19","1","0","0","0","0","0","0","no"
"4","4.2.1","Option.java","of","0","0","3","0","1","1","1","0","0","0","0","0","no"
"4","4.2.1","Option.java","of","0","0","3","0","1","1","1","0","0","0","0","0","no"
"4","4.2.1","Pair.java","of","0","0","3","0","1","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigSocketAddress.java","getSSLPort","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigSocketAddress.java","hashCode","0","0","3","0","0","1","1","0","0","0","1","0","no"
"4","4.2.1","HedwigSocketAddress.java","getPort","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigSocketAddress.java","getSocketAddress","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigSocketAddress.java","getSSLSocketAddress","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigSocketAddress.java","getHostname","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getSSLServerPort","0","0","3","1","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","(initializer 1)","0","0","6","0","19","2","0","0","1","1","0","0","no"
"4","4.2.1","ServerConfiguration.java","getBkEnsembleSize","0","0","3","1","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","isInterRegionSSLEnabled","0","0","3","1","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getMetadataManagerFactoryClass","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getServerPort","0","0","3","1","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getCacheEntryTTL","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getConsumeInterval","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","isStandalone","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getMetastoreImplClass","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getMyRegionByteString","0","0","6","0","1","2","1","0","1","1","0","0","no"
"4","4.2.1","ServerConfiguration.java","getPassword","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getBkQuorumSize","0","0","3","3","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getZkPrefix","0","0","3","2","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getDefaultMessageWindowSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getZkTimeout","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getCertName","0","0","3","1","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getCertPath","0","0","3","1","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","isMetadataManagerBasedTopicManagerEnabled","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getRetentionSecs","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getMetastoreMaxEntriesPerScan","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getScanBackoffPeriodMs","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getMaxEntriesPerLedger","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","isSSLEnabled","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getRegions","0","0","6","1","1","2","1","0","1","1","0","0","no"
"4","4.2.1","ServerConfiguration.java","getReadAheadCount","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerConfiguration.java","getReadAheadSizeBytes","0","0","3","0","0","1","1","0","0","0","1","0","no"
"4","4.2.1","ChannelEndPoint.java","hashCode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ChannelEndPoint.java","toString","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ChannelEndPoint.java","getChannel","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","NettyHandlerBean.java","getNumSubscriptionChannels","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","NettyHandlerBean.java","isHidden","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","NettyHandlerBean.java","getName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","PubSubServerBean.java","getName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","PubSubServerBean.java","isHidden","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerStats.java","getMaxLatency","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerStats.java","getLatencyHist","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerStats.java","getNumSuccessOps","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ServerStats.java","getAvgLatency","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","CacheKey.java","hashCode","0","0","7","0","0","2","1","0","1","0","5","0","no"
"4","4.2.1","CacheKey.java","getTopic","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","CacheKey.java","toString","0","0","3","0","0","1","1","0","0","0","1","0","no"
"4","4.2.1","CacheKey.java","getSeqId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","MapMethods.java","addToMultiMap","0","0","4","0","1","1","0","0","0","0","0","0","no"
"4","4.2.1","MapMethods.java","getAfterInsertingIfAbsent","0","0","8","0","0","2","1","0","1","1","0","0","no"
"4","4.2.1","MapMethods.java","removeFromMultiMap","0","0","15","0","0","4","3","0","1","2","0","0","no"
"4","4.2.1","RangeScanRequest.java","getMessageLimit","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","RangeScanRequest.java","getTopic","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","RangeScanRequest.java","getCtx","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","RangeScanRequest.java","getSizeLimit","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","RangeScanRequest.java","getCallback","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","RangeScanRequest.java","getStartSeqId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ScanRequest.java","getStartSeqId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ScanRequest.java","getCallback","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ScanRequest.java","getCtx","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ScanRequest.java","getTopic","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","CacheValue.java","getMessage","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","CacheValue.java","getTimeOfAddition","0","0","6","0","0","2","1","0","1","1","0","0","no"
"4","4.2.1","PersistRequest.java","getCtx","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","PersistRequest.java","getMessage","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","PersistRequest.java","getTopic","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","PersistRequest.java","getCallback","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ReadAheadCacheBean.java","getName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ReadAheadCacheBean.java","isHidden","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ScanCallbackWithContext.java","getCtx","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ScanCallbackWithContext.java","hashCode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ScanCallbackWithContext.java","getScanCallback","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigHubSubscriber.java","asyncUnsubscribe","0","0","3","1","1","1","0","0","0","0","0","0","no"
"4","4.2.1","SslServerContextFactory.java","isClient","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","AllToAllTopologyFilter.java","uninitialize","0","0","2","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","InMemorySubscriptionManager.java","isPartialUpdateSupported","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","InMemorySubscriptionState.java","getSubscriptionState","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","InMemorySubscriptionState.java","getVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","InMemorySubscriptionState.java","getLastPersistedSeqId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","InMemorySubscriptionState.java","getLastConsumeSeqId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","InMemorySubscriptionState.java","getSubscriptionPreferences","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","MMSubscriptionManager.java","createSubscriptionData","0","0","3","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MMSubscriptionManager.java","stop","0","0","9","0","0","2","0","0","0","1","0","0","no"
"4","4.2.1","MMSubscriptionManager.java","isPartialUpdateSupported","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","MMSubscriptionManager.java","replaceSubscriptionData","0","0","3","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MMSubscriptionManager.java","updateSubscriptionData","0","0","3","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","TrivialOwnAllTopicManager.java","stop","0","0","2","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","HubInfo.java","hashCode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HubInfo.java","toString","0","0","3","0","1","1","1","0","0","0","0","0","no"
"4","4.2.1","HubLoad.java","toString","0","0","3","0","1","1","1","0","0","0","0","0","no"
"4","4.2.1","HubLoad.java","hashCode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigMBeanRegistry.java","getDomainName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","FactoryLayout.java","toString","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","FactoryLayout.java","getManagerMeta","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","FactoryLayout.java","hashCode","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","MetadataManagerFactory.java","shutdown","0","0","1","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MetadataManagerFactory.java","newTopicOwnershipManager","0","0","1","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MetadataManagerFactory.java","newSubscriptionDataManager","0","0","1","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MetadataManagerFactory.java","getCurrentVersion","0","0","1","1","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MetadataManagerFactory.java","newTopicPersistenceManager","0","0","1","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","MetadataManagerFactory.java","getTopics","0","0","1","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","ZkMetadataManagerFactory.java","hasNext","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","ZkMetadataManagerFactory.java","remove","0","0","3","0","0","1","0","0","0","0","0","0","no"
"4","4.2.1","HedwigAdmin.java","getHubServerConf","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigAdmin.java","getMetadataManagerFactory","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigAdmin.java","getZkHandle","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigAdmin.java","getBkHandle","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigAdmin.java","getBkPasswd","0","0","3","0","0","1","1","0","0","0","0","0","no"
"4","4.2.1","HedwigAdmin.java","getBkDigestType","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","BufferedChannel.java","position","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","BufferedChannel.java","size","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","MarkerFileChannel.java","size","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","MarkerFileChannel.java","implCloseChannel","0","0","2","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","BookieBean.java","getName","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","BookieBean.java","isHidden","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerEntryPage.java","hashCode","0","0","3","0","2","1","1","0","0","0","0","0","no"
"5","4.2.2","Cookie.java","Cookie","0","0","2","3","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerDescriptorImpl.java","getLedgerId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","isFenced","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","setMasterKey","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","readMasterKey","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","addEntry","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","shutdown","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","ledgerExists","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","flush","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","start","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","getEntry","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","isFlushRequired","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerStorage.java","getJMXBean","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","ReadOnlyEntryLogger.java","initialize","0","0","2","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","Bookie.java","fatalError","0","0","4","0","1","1","0","0","0","0","0","0","no"
"5","4.2.2","Bookie.java","allDisksFull","0","0","3","0","1","1","0","0","0","0","0","0","no"
"5","4.2.2","FileInfo.java","getSizeSinceLastwrite","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","FileInfo.java","getLf","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","GarbageCollectorThread.java","onEntryLogFlushed","2","2","6","0","0","1","0","0","0","1","0","0","no"
"5","4.2.2","InterleavedLedgerStorage.java","getJMXBean","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","InterleavedLedgerStorage.java","shutdown","0","0","10","0","0","2","0","0","0","1","0","0","no"
"5","4.2.2","InterleavedLedgerStorage.java","flush","1","1","23","0","1","5","1","0","0","1","0","0","no"
"5","4.2.2","InterleavedLedgerStorage.java","isFlushRequired","1","1","3","1","0","1","1","0","0","0","0","0","no"
"5","4.2.2","InterleavedLedgerStorage.java","start","0","0","3","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerCacheImpl.java","allDisksFull","0","0","2","0","1","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerCacheImpl.java","fatalError","0","0","2","0","1","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerDirsManager.java","diskFull","0","0","1","1","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerDirsManager.java","diskFailed","0","0","1","1","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerDirsManager.java","allDisksFull","0","0","1","1","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerDirsManager.java","fatalError","0","0","1","1","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerEntry.java","getEntryId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerEntry.java","getLedgerId","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerEntry.java","getLength","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerFragment.java","toString","0","0","3","0","3","1","1","0","0","0","1","0","no"
"5","4.2.2","LedgerFragment.java","getAddress","0","0","3","1","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerFragment.java","getBookiesIndex","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerFragment.java","isClosed","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerFragment.java","getEnsemble","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","isClosed","0","0","3","0","0","2","1","0","1","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","getAckQuorumSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","getWriteQuorumSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","getVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","getEnsembles","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","getEnsembleSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","getLastEntryId","0","0","3","1","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerMetadata.java","getLength","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerRecoveryOp.java","getLedgerMetadata","1","1","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","PendingReadOp.java","readsOutstanding","0","0","3","1","0","2","1","0","0","0","1","0","no"
"5","4.2.2","ReadOnlyLedgerHandle.java","close","0","0","2","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","AbstractConfiguration.java","getLedgerManagerType","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","AbstractConfiguration.java","getZkLedgersRootPath","0","0","3","1","0","1","1","0","0","0","0","0","no"
"5","4.2.2","AbstractConfiguration.java","getMetastoreImplClass","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","AbstractConfiguration.java","getRereplicationEntryBatchSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","AbstractConfiguration.java","(initializer 1)","0","0","6","0","19","2","0","0","1","1","0","0","no"
"5","4.2.2","AbstractConfiguration.java","getZkAvailableBookiesPath","0","0","3","0","1","1","1","0","0","0","1","0","no"
"5","4.2.2","AbstractConfiguration.java","getMetastoreMaxEntriesPerScan","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","AbstractConfiguration.java","getLedgerManagerFactoryClass","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ClientConfiguration.java","getBookieRecoveryPasswd","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ClientConfiguration.java","getSpeculativeReadTimeout","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ClientConfiguration.java","getThrottleValue","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ClientConfiguration.java","getReadTimeout","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getFlushInterval","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getOpenFileLimit","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","isAutoRecoveryDaemonEnabled","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getBookiePort","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","isReadOnlyModeEnabled","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getPageSize","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getJournalDirName","0","0","3","1","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getMaxJournalSize","0","0","3","0","0","1","1","0","0","0","1","0","no"
"5","4.2.2","ServerConfiguration.java","getListeningInterface","1","1","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getDiskUsageThreshold","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getCompactionRate","1","1","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getDiskCheckInterval","0","0","3","0","0","1","1","0","0","0","1","0","no"
"5","4.2.2","ServerConfiguration.java","getMaxBackupJournals","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getEntryLogSizeLimit","0","0","3","0","0","1","1","0","0","0","1","0","no"
"5","4.2.2","ServerConfiguration.java","getDeathWatchInterval","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","isStatisticsEnabled","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getPageLimit","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getMinorCompactionThreshold","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getMinorCompactionInterval","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getGcWaitTime","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ServerConfiguration.java","getMajorCompactionThreshold","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","FlatLedgerManagerFactory.java","newLedgerManager","0","0","3","1","0","1","1","0","0","0","0","0","no"
"5","4.2.2","FlatLedgerManagerFactory.java","uninitialize","0","0","2","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","FlatLedgerManagerFactory.java","newLedgerUnderreplicationManager","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","FlatLedgerManagerFactory.java","getCurrentVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","HierarchicalLedgerManagerFactory.java","newLedgerManager","0","0","3","1","0","1","1","0","0","0","0","0","no"
"5","4.2.2","HierarchicalLedgerManagerFactory.java","uninitialize","0","0","2","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","HierarchicalLedgerManagerFactory.java","newLedgerUnderreplicationManager","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","HierarchicalLedgerManagerFactory.java","getCurrentVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerLayout.java","getManagerVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerLayout.java","hashCode","0","0","3","0","0","1","1","0","0","0","1","0","no"
"5","4.2.2","LedgerLayout.java","getManagerType","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerLayout.java","getLayoutFormatVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerLayout.java","getManagerFactoryClass","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","LedgerManagerFactory.java","uninitialize","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerManagerFactory.java","getCurrentVersion","0","0","1","2","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerManagerFactory.java","newLedgerManager","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerManagerFactory.java","newLedgerUnderreplicationManager","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","enableLedgerReplication","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","markLedgerReplicated","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","getLedgerToRereplicate","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","isLedgerReplicationEnabled","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","releaseUnderreplicatedLedger","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","disableLedgerReplication","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","markLedgerUnderreplicated","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","pollLedgerToRereplicate","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerUnderreplicationManager.java","close","0","0","1","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","ZkVersion.java","toString","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","ZkVersion.java","getZnodeVersion","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","AbstractZkLedgerManager.java","readLedgerMetadata","0","0","29","0","1","1","0","0","0","0","0","0","no"
"5","4.2.2","AbstractZkLedgerManager.java","asyncProcessLedgersInSingleNode","0","0","21","0","1","1","0","0","0","0","0","0","no"
"5","4.2.2","AbstractZkLedgerManager.java","getLedgerId","0","0","1","1","0","1","0","0","0","0","0","0","no"
"5","4.2.2","AbstractZkLedgerManager.java","getLedgerPath","0","0","1","3","0","1","0","0","0","0","0","0","no"
"5","4.2.2","LedgerManager.java","getLedgers","0","0","3","0","0","1","1","0","0","0","0","0","no"
"5","4.2.2","MSLedgerManagerFactory.java","getLedgerRanges","0","0","3","0","1","1","1","0","0","0","0","0","no"
"5","4.2.2","MSLedgerManagerFactory.java","createLedger","1","1","50","0","0","1","0","0","0","0","0","0","no"
"5","4.2.2","BookkeeperInternalCallbacks.java","tick","0","0","10","1","0","3","0","0","1","2","0","0","no"
